id,us_state_id,name,abbreviation,created_at,updated_at
586,4,LATAH,,41:32.7,41:32.7
587,4,LEMHI,,41:33.1,41:33.1
588,4,LEWIS,,41:33.4,41:33.4
589,4,LINCOLN,,41:33.6,41:33.6
590,4,MADISON,,41:35.7,41:35.7
591,4,MINIDOKA,,41:35.8,41:35.8
592,4,NEZ PERCE,,41:36.0,41:36.0
593,4,ONEIDA,,41:36.1,41:36.1
594,4,OWYHEE,,41:36.2,41:36.2
595,4,PAYETTE,,41:36.3,41:36.3
596,4,POWER,,41:36.4,41:36.4
597,4,SHOSHONE,,41:36.5,41:36.5
598,4,TETON,,41:36.9,41:36.9
599,4,TWIN FALLS,,41:37.0,41:37.0
600,4,VALLEY,,41:37.2,41:37.2
601,4,WASHINGTON,,41:37.4,41:37.4
602,15,ADAMS,,41:37.5,41:37.5
603,15,ALEXANDER,,41:39.9,41:39.9
604,15,BOND,,41:40.2,41:40.2
605,15,BOONE,,41:40.5,41:40.5
606,15,BROWN,,41:40.7,41:40.7
607,15,BUREAU,,41:40.9,41:40.9
608,15,CALHOUN,,41:41.6,41:41.6
609,15,CARROLL,,41:41.8,41:41.8
610,15,CASS,,41:42.0,41:42.0
611,15,CHAMPAIGN,,41:42.2,41:42.2
612,15,CHRISTIAN,,41:45.2,41:45.2
613,15,CLARK,,41:45.7,41:45.7
614,15,CLAY,,41:45.9,41:45.9
615,15,CLINTON,,41:46.1,41:46.1
616,15,COLES,,41:49.4,41:49.4
617,15,COOK,,41:49.6,41:49.6
618,15,CRAWFORD,,42:03.2,42:03.2
619,15,CUMBERLAND,,42:06.1,42:06.1
620,15,DEKALB,,42:06.3,42:06.3
621,15,DEWITT,,42:06.9,42:06.9
622,15,DOUGLAS,,42:07.4,42:07.4
623,15,DUPAGE,,42:07.8,42:07.8
624,15,EDGAR,,42:12.6,42:12.6
625,15,EDWARDS,,42:12.8,42:12.8
626,15,EFFINGHAM,,42:13.0,42:13.0
627,15,FAYETTE,,42:14.8,42:14.8
628,15,FORD,,42:15.1,42:15.1
629,15,FRANKLIN,,42:15.3,42:15.3
630,15,FULTON,,42:15.9,42:15.9
631,15,GALLATIN,,42:19.3,42:19.3
632,15,GREENE,,42:19.5,42:19.5
633,15,GRUNDY,,42:19.8,42:19.8
634,15,HAMILTON,,42:20.2,42:20.2
635,15,HANCOCK,,42:20.5,42:20.5
636,15,HARDIN,,42:26.0,42:26.0
637,15,HENDERSON,,42:26.2,42:26.2
638,15,HENRY,,42:26.6,42:26.6
639,15,IROQUOIS,,42:27.3,42:27.3
640,15,JACKSON,,42:30.8,42:30.8
641,15,JASPER,,42:31.2,42:31.2
642,15,JEFFERSON,,42:31.4,42:31.4
643,15,JERSEY,,42:31.8,42:31.8
644,15,JO DAVIESS,,42:32.1,42:32.1
645,15,JOHNSON,,42:32.3,42:32.3
646,15,KANE,,42:32.6,42:32.6
647,15,KANKAKEE,,42:37.4,42:37.4
648,15,KENDALL,,42:38.1,42:38.1
649,15,KNOX,,42:41.7,42:41.7
650,15,LAKE,,42:42.2,42:42.2
651,15,LA SALLE,,42:47.1,42:47.1
652,15,LAWRENCE,,42:50.8,42:50.8
653,15,LEE,,42:51.0,42:51.0
654,15,LIVINGSTON,,42:51.4,42:51.4
655,15,LOGAN,,42:52.0,42:52.0
656,15,MCDONOUGH,,42:52.4,42:52.4
657,15,MCHENRY,,42:52.8,42:52.8
658,15,MCLEAN,,42:56.6,42:56.6
659,15,MACON,,42:57.6,42:57.6
660,15,MACOUPIN,,43:00.9,43:00.9
661,15,MADISON,,43:01.8,43:01.8
662,15,MARION,,43:02.8,43:02.8
663,15,MARSHALL,,43:05.7,43:05.7
664,15,MASON,,43:06.0,43:06.0
665,15,MASSAC,,43:06.3,43:06.3
666,15,MENARD,,43:06.4,43:06.4
667,15,MERCER,,43:06.7,43:06.7
668,15,MONROE,,43:08.9,43:08.9
669,15,MONTGOMERY,,43:09.2,43:09.2
670,15,MORGAN,,43:09.7,43:09.7
671,15,MOULTRIE,,43:10.1,43:10.1
672,15,OGLE,,43:10.3,43:10.3
673,15,PEORIA,,43:10.9,43:10.9
674,15,PERRY,,43:11.9,43:11.9
675,15,PIATT,,43:14.4,43:14.4
676,15,PIKE,,43:14.7,43:14.7
677,15,POPE,,43:15.3,43:15.3
678,15,PULASKI,,43:15.4,43:15.4
679,15,PUTNAM,,43:15.7,43:15.7
680,15,RANDOLPH,,43:15.9,43:15.9
681,15,RICHLAND,,43:16.5,43:16.5
682,15,ROCK ISLAND,,43:16.7,43:16.7
683,11,TAMA,,43:19.2,43:19.2
684,15,ST CLAIR,,43:19.8,43:19.8
685,15,SALINE,,43:23.1,43:23.1
686,15,SANGAMON,,43:23.3,43:23.3
687,15,SCHUYLER,,43:27.7,43:27.7
688,15,SCOTT,,43:27.9,43:27.9
689,15,SHELBY,,43:28.1,43:28.1
690,15,STARK,,43:28.5,43:28.5
691,15,STEPHENSON,,43:28.6,43:28.6
692,15,TAZEWELL,,43:29.0,43:29.0
693,15,UNION,,43:32.2,43:32.2
694,15,VERMILION,,43:32.4,43:32.4
695,15,WABASH,,43:33.1,43:33.1
696,15,WARREN,,43:33.3,43:33.3
697,15,WASHINGTON,,43:33.6,43:33.6
698,15,WAYNE,,43:34.0,43:34.0
699,15,WHITE,,43:36.8,43:36.8
700,15,WHITESIDE,,43:37.2,43:37.2
701,15,WILL,,43:37.6,43:37.6
702,15,WILLIAMSON,,43:42.0,43:42.0
703,15,WINNEBAGO,,43:42.5,43:42.5
704,15,WOODFORD,,43:45.9,43:45.9
705,16,ADAMS,,43:46.4,43:46.4
706,16,ALLEN,,43:46.7,43:46.7
707,16,BARTHOLOMEW,,43:47.3,43:47.3
708,16,BENTON,,43:47.6,43:47.6
709,16,BLACKFORD,,43:47.8,43:47.8
710,16,BOONE,,43:50.7,43:50.7
711,16,BROWN,,43:50.9,43:50.9
712,16,CARROLL,,43:51.0,43:51.0
713,16,CASS,,43:51.3,43:51.3
714,16,CLARK,,43:51.6,43:51.6
715,16,CLAY,,43:52.1,43:52.1
716,16,CLINTON,,43:52.4,43:52.4
717,16,CRAWFORD,,43:52.6,43:52.6
718,16,DAVIESS,,43:55.9,43:55.9
719,16,DEARBORN,,43:56.1,43:56.1
720,16,DECATUR,,43:56.3,43:56.3
721,16,DE KALB,,43:56.6,43:56.6
722,16,DELAWARE,,43:57.0,43:57.0
723,16,DUBOIS,,43:57.4,43:57.4
724,16,ELKHART,,43:57.7,43:57.7
725,16,FAYETTE,,43:58.0,43:58.0
726,16,FLOYD,,43:58.1,43:58.1
727,16,FOUNTAIN,,43:58.3,43:58.3
728,16,FRANKLIN,,43:58.5,43:58.5
729,16,FULTON,,43:58.8,43:58.8
730,16,GIBSON,,44:02.0,44:02.0
731,16,GRANT,,44:02.7,44:02.7
732,16,GREENE,,44:03.1,44:03.1
733,16,HAMILTON,,44:03.4,44:03.4
734,16,HANCOCK,,44:03.8,44:03.8
735,16,HARRISON,,44:04.2,44:04.2
736,16,HENDRICKS,,44:07.8,44:07.8
737,16,HENRY,,44:08.2,44:08.2
738,16,HOWARD,,44:08.9,44:08.9
739,16,HUNTINGTON,,44:09.1,44:09.1
740,16,JACKSON,,44:09.3,44:09.3
741,16,JASPER,,44:09.7,44:09.7
742,16,JAY,,44:09.9,44:09.9
743,16,JEFFERSON,,44:13.9,44:13.9
744,16,JENNINGS,,44:14.1,44:14.1
745,16,JOHNSON,,44:14.3,44:14.3
746,16,KNOX,,44:14.7,44:14.7
747,16,KOSCIUSKO,,44:15.2,44:15.2
748,16,LAGRANGE,,44:15.7,44:15.7
749,16,LAKE,,44:16.0,44:16.0
750,16,LA PORTE,,44:19.9,44:19.9
751,16,LAWRENCE,,44:20.6,44:20.6
752,16,MADISON,,44:20.9,44:20.9
753,16,MARION,,44:21.6,44:21.6
754,16,MARSHALL,,44:23.2,44:23.2
755,16,MARTIN,,44:23.6,44:23.6
756,16,MIAMI,,44:27.1,44:27.1
757,16,MONROE,,44:27.5,44:27.5
758,16,MONTGOMERY,,44:27.8,44:27.8
759,16,MORGAN,,44:28.2,44:28.2
760,16,NEWTON,,44:28.7,44:28.7
761,16,NOBLE,,44:29.1,44:29.1
762,16,OHIO,,44:29.5,44:29.5
763,16,ORANGE,,44:29.5,44:29.5
764,16,OWEN,,44:29.6,44:29.6
765,16,PARKE,,44:29.8,44:29.8
766,16,PERRY,,44:30.1,44:30.1
767,16,PIKE,,44:30.5,44:30.5
768,16,PORTER,,44:30.7,44:30.7
769,16,POSEY,,44:31.3,44:31.3
770,16,PULASKI,,44:31.5,44:31.5
771,16,PUTNAM,,44:31.7,44:31.7
772,16,RANDOLPH,,44:34.1,44:34.1
773,16,RIPLEY,,44:34.5,44:34.5
774,16,RUSH,,44:34.9,44:34.9
775,16,ST JOSEPH,,44:35.2,44:35.2
776,16,SCOTT,,44:35.9,44:35.9
777,16,SHELBY,,44:36.0,44:36.0
778,16,SPENCER,,44:39.6,44:39.6
779,16,STARKE,,44:40.0,44:40.0
780,16,STEUBEN,,44:40.2,44:40.2
781,16,SULLIVAN,,44:40.5,44:40.5
782,16,SWITZERLAND,,44:40.8,44:40.8
783,16,TIPPECANOE,,44:41.0,44:41.0
784,16,TIPTON,,44:41.6,44:41.6
785,16,UNION,,44:41.8,44:41.8
786,16,VANDERBURGH,,44:42.0,44:42.0
787,16,VERMILLION,,44:46.6,44:46.6
788,16,VIGO,,44:46.9,44:46.9
789,16,WABASH,,44:47.3,44:47.3
790,16,WARREN,,44:47.6,44:47.6
791,16,WARRICK,,44:47.7,44:47.7
792,16,WASHINGTON,,44:47.9,44:47.9
793,16,WAYNE,,44:49.9,44:49.9
794,16,WELLS,,44:50.5,44:50.5
795,16,WHITE,,44:50.8,44:50.8
796,16,WHITLEY,,44:51.1,44:51.1
797,11,ADAIR,,44:51.3,44:51.3
798,11,ADAMS,,44:51.5,44:51.5
799,11,ALLAMAKEE,,44:51.8,44:51.8
800,11,APPANOOSE,,44:52.2,44:52.2
801,11,AUDUBON,,44:56.1,44:56.1
802,11,BENTON,,44:56.3,44:56.3
803,11,BLACK HAWK,,44:57.7,44:57.7
804,11,BOONE,,44:58.2,44:58.2
805,11,BREMER,,44:58.5,44:58.5
806,11,BUCHANAN,,44:58.8,44:58.8
807,11,BUENA VISTA,,44:59.2,44:59.2
808,11,BUTLER,,44:59.5,44:59.5
809,11,CALHOUN,,44:59.9,44:59.9
810,11,CARROLL,,45:03.1,45:03.1
811,11,CASS,,45:03.6,45:03.6
812,11,CERRO GORDO,,45:04.3,45:04.3
813,11,CHEROKEE,,45:05.0,45:05.0
814,11,CHICKASAW,,45:05.5,45:05.5
815,11,CLARKE,,45:06.1,45:06.1
816,11,CLAY,,45:10.0,45:10.0
817,11,CLAYTON,,45:10.4,45:10.4
818,11,CLINTON,,45:11.1,45:11.1
819,11,CRAWFORD,,45:15.5,45:15.5
820,11,DAVIS,,45:16.8,45:16.8
821,11,DECATUR,,45:16.9,45:16.9
822,11,DELAWARE,,45:17.3,45:17.3
823,11,DES MOINES,,45:20.1,45:20.1
824,11,DICKINSON,,45:20.4,45:20.4
825,11,DUBUQUE,,45:21.5,45:21.5
826,11,FAYETTE,,45:23.1,45:23.1
827,11,FRANKLIN,,45:24.1,45:24.1
828,11,FREMONT,,45:24.8,45:24.8
829,11,GREENE,,45:25.3,45:25.3
830,11,GRUNDY,,45:25.8,45:25.8
831,11,GUTHRIE,,45:26.1,45:26.1
832,11,HAMILTON,,45:29.9,45:29.9
833,11,HANCOCK,,45:30.4,45:30.4
834,11,HARDIN,,45:30.8,45:30.8
835,11,HARRISON,,45:31.3,45:31.3
836,11,HENRY,,45:31.7,45:31.7
837,11,HOWARD,,45:32.2,45:32.2
838,11,HUMBOLDT,,45:32.5,45:32.5
839,11,IDA,,45:38.8,45:38.8
840,11,IOWA,,45:39.0,45:39.0
841,11,JACKSON,,45:39.5,45:39.5
842,11,JASPER,,45:39.9,45:39.9
843,11,JEFFERSON,,45:40.5,45:40.5
844,11,JOHNSON,,45:40.8,45:40.8
845,11,JONES,,45:41.2,45:41.2
846,11,KEOKUK,,45:41.7,45:41.7
847,11,KOSSUTH,,45:42.5,45:42.5
848,11,LEE,,45:43.1,45:43.1
849,11,LOUISA,,45:46.6,45:46.6
850,11,LUCAS,,45:46.9,45:46.9
851,11,LYON,,45:47.1,45:47.1
852,11,MADISON,,45:47.5,45:47.5
853,11,MAHASKA,,45:47.9,45:47.9
854,11,MARION,,45:51.0,45:51.0
855,11,MARSHALL,,45:51.5,45:51.5
856,11,MILLS,,45:52.1,45:52.1
857,11,MITCHELL,,45:52.4,45:52.4
858,11,MONONA,,45:55.6,45:55.6
859,11,MONROE,,45:56.0,45:56.0
860,11,MONTGOMERY,,45:56.2,45:56.2
861,11,MUSCATINE,,45:56.4,45:56.4
862,11,O'BRIEN,,45:56.8,45:56.8
863,11,OSCEOLA,,46:00.4,46:00.4
864,11,PAGE,,46:00.5,46:00.5
865,11,PALO ALTO,,46:00.9,46:00.9
866,11,PLYMOUTH,,46:01.3,46:01.3
867,11,POCAHONTAS,,46:01.8,46:01.8
868,11,POLK,,46:05.2,46:05.2
869,11,POTTAWATTAMIE,,46:06.8,46:06.8
870,11,POWESHIEK,,46:07.6,46:07.6
871,11,RINGGOLD,,46:08.0,46:08.0
872,11,SAC,,46:08.4,46:08.4
873,11,SCOTT,,46:12.3,46:12.3
874,11,SHELBY,,46:13.1,46:13.1
875,11,STORY,,46:14.0,46:14.0
876,11,TAYLOR,,46:18.1,46:18.1
877,11,UNION,,46:18.5,46:18.5
878,11,VAN BUREN,,46:18.8,46:18.8
879,11,WAPELLO,,46:19.1,46:19.1
880,11,WARREN,,46:21.9,46:21.9
881,11,WASHINGTON,,46:22.9,46:22.9
882,11,WAYNE,,46:23.2,46:23.2
883,11,WEBSTER,,46:23.5,46:23.5
884,11,WINNEBAGO,,46:24.1,46:24.1
885,11,WINNESHIEK,,46:26.6,46:26.6
886,11,WOODBURY,,46:27.0,46:27.0
887,11,WORTH,,46:27.5,46:27.5
888,11,WRIGHT,,46:27.8,46:27.8
889,17,ALLEN,,46:28.1,46:28.1
890,17,ANDERSON,,46:28.4,46:28.4
891,17,ATCHISON,,46:31.0,46:31.0
892,17,BARBER,,46:31.2,46:31.2
893,17,BARTON,,46:31.5,46:31.5
894,17,BOURBON,,46:31.8,46:31.8
895,17,BROWN,,46:32.0,46:32.0
896,17,BUTLER,,46:32.3,46:32.3
897,17,CHASE,,46:32.8,46:32.8
898,17,CHAUTAUQUA,,46:32.9,46:32.9
899,17,CHEROKEE,,46:36.1,46:36.1
900,17,CHEYENNE,,46:36.5,46:36.5
901,17,CLARK,,46:36.5,46:36.5
902,17,CLAY,,46:36.6,46:36.6
903,17,CLOUD,,46:36.9,46:36.9
904,17,COFFEY,,46:37.1,46:37.1
905,17,COMANCHE,,46:37.4,46:37.4
906,17,COWLEY,,46:37.5,46:37.5
907,17,CRAWFORD,,46:37.9,46:37.9
908,17,DECATUR,,46:38.4,46:38.4
909,17,DICKINSON,,46:38.6,46:38.6
910,17,DONIPHAN,,46:42.1,46:42.1
911,17,DOUGLAS,,46:42.5,46:42.5
912,17,EDWARDS,,46:42.7,46:42.7
913,17,ELK,,46:42.8,46:42.8
914,17,ELLIS,,46:42.9,46:42.9
915,17,ELLSWORTH,,46:43.2,46:43.2
916,17,FINNEY,,46:43.4,46:43.4
917,17,FORD,,46:43.5,46:43.5
918,17,FRANKLIN,,46:45.2,46:45.2
919,17,GEARY,,46:45.5,46:45.5
920,17,GOVE,,46:45.6,46:45.6
921,17,GRAHAM,,46:45.8,46:45.8
922,17,GRANT,,46:45.9,46:45.9
923,17,GRAY,,46:45.9,46:45.9
924,17,GREELEY,,46:46.1,46:46.1
925,17,GREENWOOD,,46:46.2,46:46.2
926,17,HAMILTON,,46:46.6,46:46.6
927,17,HARPER,,46:46.7,46:46.7
928,17,HARVEY,,46:46.9,46:46.9
929,17,HASKELL,,46:47.1,46:47.1
930,17,HODGEMAN,,46:47.2,46:47.2
931,17,JACKSON,,46:47.3,46:47.3
932,17,JEFFERSON,,46:47.6,46:47.6
933,17,JEWELL,,46:50.2,46:50.2
934,17,JOHNSON,,46:50.4,46:50.4
935,17,KEARNY,,46:53.5,46:53.5
936,17,KINGMAN,,46:53.6,46:53.6
937,17,KIOWA,,46:56.0,46:56.0
938,17,LABETTE,,46:56.1,46:56.1
939,17,LANE,,46:56.4,46:56.4
940,17,LEAVENWORTH,,46:56.5,46:56.5
941,17,LINCOLN,,46:56.8,46:56.8
942,17,LINN,,46:57.0,46:57.0
943,17,LOGAN,,46:57.3,46:57.3
944,17,LYON,,46:57.5,46:57.5
945,17,MCPHERSON,,46:57.9,46:57.9
946,17,MARION,,46:58.1,46:58.1
947,17,MARSHALL,,46:58.5,46:58.5
948,17,MEADE,,47:02.1,47:02.1
949,17,MIAMI,,47:02.2,47:02.2
950,17,MITCHELL,,47:02.4,47:02.4
951,17,MONTGOMERY,,47:02.7,47:02.7
952,17,MORRIS,,47:03.0,47:03.0
953,17,MORTON,,47:03.3,47:03.3
954,17,NEMAHA,,47:03.4,47:03.4
955,17,NEOSHO,,47:03.7,47:03.7
956,17,NESS,,47:04.0,47:04.0
957,17,NORTON,,47:07.8,47:07.8
958,17,OSAGE,,47:08.0,47:08.0
959,17,OSBORNE,,47:08.3,47:08.3
960,17,OTTAWA,,47:08.5,47:08.5
961,17,PAWNEE,,47:08.8,47:08.8
962,17,PHILLIPS,,47:09.0,47:09.0
963,17,POTTAWATOMIE,,47:09.3,47:09.3
964,17,PRATT,,47:09.8,47:09.8
965,17,RAWLINS,,47:10.1,47:10.1
966,17,RENO,,47:10.3,47:10.3
967,17,REPUBLIC,,47:13.5,47:13.5
968,17,RICE,,47:13.8,47:13.8
969,17,RILEY,,47:14.1,47:14.1
970,17,ROOKS,,47:14.3,47:14.3
971,17,RUSH,,47:14.5,47:14.5
972,17,RUSSELL,,47:15.2,47:15.2
973,17,SALINE,,47:16.1,47:16.1
974,17,SCOTT,,47:16.8,47:16.8
975,17,SEDGWICK,,47:16.9,47:16.9
976,17,SEWARD,,47:18.0,47:18.0
977,17,SHAWNEE,,47:18.1,47:18.1
978,17,SHERIDAN,,47:19.2,47:19.2
979,17,SHERMAN,,47:19.3,47:19.3
980,17,SMITH,,47:19.4,47:19.4
981,17,STAFFORD,,47:19.7,47:19.7
982,17,STANTON,,47:22.4,47:22.4
983,17,STEVENS,,47:22.5,47:22.5
984,17,SUMNER,,47:22.7,47:22.7
985,17,THOMAS,,47:23.3,47:23.3
986,17,TREGO,,47:23.7,47:23.7
987,17,WABAUNSEE,,47:24.0,47:24.0
988,17,WALLACE,,47:24.6,47:24.6
989,17,WASHINGTON,,47:24.7,47:24.7
990,17,WICHITA,,47:25.3,47:25.3
991,17,WILSON,,47:25.4,47:25.4
992,17,WOODSON,,47:25.7,47:25.7
993,17,WYANDOTTE,,47:29.6,47:29.6
994,18,ADAIR,,47:30.0,47:30.0
995,18,ALLEN,,47:30.3,47:30.3
996,18,ANDERSON,,47:30.5,47:30.5
997,18,BALLARD,,47:30.5,47:30.5
998,19,YORK,,47:30.7,47:30.7
999,18,BARREN,,47:38.1,47:38.1
1000,18,BATH,,47:38.4,47:38.4
1001,18,BELL,,47:38.5,47:38.5
1002,18,BOONE,,47:39.0,47:39.0
1003,18,BOURBON,,47:39.3,47:39.3
1004,18,BOYD,,47:39.4,47:39.4
1005,18,BOYLE,,47:39.6,47:39.6
1006,18,BRACKEN,,47:39.8,47:39.8
1007,18,BREATHITT,,47:40.0,47:40.0
1008,18,BRECKINRIDGE,,47:40.2,47:40.2
1009,18,BULLITT,,47:40.6,47:40.6
1010,18,BUTLER,,47:41.0,47:41.0
1011,18,CALDWELL,,47:41.2,47:41.2
1012,18,CALLOWAY,,47:41.2,47:41.2
1013,18,CAMPBELL,,47:41.4,47:41.4
1014,20,LUCAS,,47:41.8,47:41.8
1015,18,CARLISLE,,47:42.1,47:42.1
1016,18,CARROLL,,47:42.2,47:42.2
1017,18,CARTER,,47:42.4,47:42.4
1018,18,CASEY,,47:42.6,47:42.6
1019,18,CHRISTIAN,,47:42.8,47:42.8
1020,18,CLARK,,47:43.1,47:43.1
1021,18,CLAY,,47:43.1,47:43.1
1022,18,CLINTON,,47:43.4,47:43.4
1023,18,CRITTENDEN,,47:43.5,47:43.5
1024,18,CUMBERLAND,,47:43.6,47:43.6
1025,18,DAVIESS,,47:43.6,47:43.6
1026,18,EDMONSON,,47:44.0,47:44.0
1027,18,ELLIOTT,,47:44.2,47:44.2
1028,18,ESTILL,,47:44.2,47:44.2
1029,18,FAYETTE,,47:44.3,47:44.3
1030,18,FLEMING,,47:48.4,47:48.4
1031,18,FLOYD,,47:48.6,47:48.6
1032,18,FRANKLIN,,47:50.1,47:50.1
1033,18,FULTON,,47:50.1,47:50.1
1034,18,GALLATIN,,47:50.2,47:50.2
1035,18,GARRARD,,47:52.6,47:52.6
1036,18,GRANT,,47:52.8,47:52.8
1037,18,GRAVES,,47:53.0,47:53.0
1038,18,GRAYSON,,47:53.4,47:53.4
1039,18,GREEN,,47:53.6,47:53.6
1040,18,GREENUP,,47:53.6,47:53.6
1041,18,HANCOCK,,47:54.0,47:54.0
1042,18,HARDIN,,47:54.1,47:54.1
1043,18,HARLAN,,47:54.5,47:54.5
1044,18,HARRISON,,47:57.1,47:57.1
1045,18,HART,,47:57.2,47:57.2
1046,18,HENDERSON,,47:57.4,47:57.4
1047,18,HENRY,,47:57.6,47:57.6
1048,18,HICKMAN,,47:58.0,47:58.0
1049,18,HOPKINS,,47:58.1,47:58.1
1050,18,JACKSON,,47:58.4,47:58.4
1051,18,JEFFERSON,,48:01.4,48:01.4
1052,18,JESSAMINE,,48:09.3,48:09.3
1053,18,JOHNSON,,48:09.5,48:09.5
1054,18,KENTON,,48:10.2,48:10.2
1055,18,KNOTT,,48:13.8,48:13.8
1056,18,KNOX,,48:14.4,48:14.4
1057,18,LARUE,,48:15.1,48:15.1
1058,18,LAUREL,,48:15.3,48:15.3
1059,18,LAWRENCE,,48:15.5,48:15.5
1060,18,LEE,,48:15.9,48:15.9
1061,18,LESLIE,,48:19.4,48:19.4
1062,18,LETCHER,,48:20.3,48:20.3
1063,18,LEWIS,,48:21.3,48:21.3
1064,18,LINCOLN,,48:21.5,48:21.5
1065,18,LIVINGSTON,,48:24.6,48:24.6
1066,18,LOGAN,,48:24.9,48:24.9
1067,18,LYON,,48:25.1,48:25.1
1068,18,MCCRACKEN,,48:25.2,48:25.2
1069,18,MCCREARY,,48:25.4,48:25.4
1070,18,MCLEAN,,48:25.6,48:25.6
1071,18,MADISON,,48:25.8,48:25.8
1072,18,MAGOFFIN,,48:26.0,48:26.0
1073,18,MARION,,48:26.1,48:26.1
1074,18,MARSHALL,,48:26.4,48:26.4
1075,18,MARTIN,,48:26.6,48:26.6
1076,18,MASON,,48:26.9,48:26.9
1077,18,MEADE,,48:27.2,48:27.2
1078,18,MENIFEE,,48:27.5,48:27.5
1079,18,MERCER,,48:27.6,48:27.6
1080,18,METCALFE,,48:27.7,48:27.7
1081,18,MONROE,,48:27.9,48:27.9
1082,18,MONTGOMERY,,48:28.1,48:28.1
1083,18,MORGAN,,48:28.2,48:28.2
1084,18,MUHLENBERG,,48:31.0,48:31.0
1085,18,NELSON,,48:31.4,48:31.4
1086,18,NICHOLAS,,48:31.7,48:31.7
1087,18,OHIO,,48:31.8,48:31.8
1088,18,OLDHAM,,48:32.2,48:32.2
1089,18,OWEN,,48:32.6,48:32.6
1090,18,OWSLEY,,48:32.8,48:32.8
1091,18,PENDLETON,,48:33.0,48:33.0
1092,18,PERRY,,48:33.1,48:33.1
1093,18,PIKE,,48:36.5,48:36.5
1094,18,POWELL,,48:38.5,48:38.5
1095,18,PULASKI,,48:38.6,48:38.6
1096,18,ROBERTSON,,48:38.9,48:38.9
1097,18,ROCKCASTLE,,48:39.0,48:39.0
1098,18,ROWAN,,48:39.2,48:39.2
1099,18,RUSSELL,,48:39.4,48:39.4
1100,18,SCOTT,,48:39.5,48:39.5
1101,18,SHELBY,,48:39.6,48:39.6
1102,18,SIMPSON,,48:39.8,48:39.8
1103,18,SPENCER,,48:39.8,48:39.8
1104,18,TAYLOR,,48:39.9,48:39.9
1105,18,TODD,,48:40.0,48:40.0
1106,18,TRIGG,,48:40.2,48:40.2
1107,18,TRIMBLE,,48:40.3,48:40.3
1108,18,UNION,,48:40.4,48:40.4
1109,18,WARREN,,48:40.6,48:40.6
1110,18,WASHINGTON,,48:40.9,48:40.9
1111,18,WAYNE,,48:41.0,48:41.0
1112,18,WEBSTER,,48:41.1,48:41.1
1113,18,WHITLEY,,48:44.7,48:44.7
1114,18,WOLFE,,48:45.0,48:45.0
1115,18,WOODFORD,,48:45.1,48:45.1
1116,21,ACADIA,,48:45.3,48:45.3
1117,21,ALLEN,,48:45.8,48:45.8
1118,21,ASCENSION,,48:46.1,48:46.1
1119,21,ASSUMPTION,,48:46.5,48:46.5
1120,21,AVOYELLES,,48:46.7,48:46.7
1121,21,BEAUREGARD,,48:47.2,48:47.2
1122,21,BIENVILLE,,48:47.5,48:47.5
1123,21,BOSSIER,,48:47.9,48:47.9
1124,21,CADDO,,48:50.3,48:50.3
1125,21,CALCASIEU,,48:51.0,48:51.0
1126,21,CALDWELL,,48:52.0,48:52.0
1127,21,CAMERON,,48:52.1,48:52.1
1128,21,CATAHOULA,,48:52.3,48:52.3
1129,21,CLAIBORNE,,48:52.5,48:52.5
1130,21,CONCORDIA,,48:52.7,48:52.7
1131,21,DE SOTO,,48:53.0,48:53.0
1132,21,EAST BATON ROUGE,,48:53.3,48:53.3
1133,21,EAST CARROLL,,48:53.9,48:53.9
1134,21,EAST FELICIANA,,48:54.0,48:54.0
1135,21,EVANGELINE,,48:54.2,48:54.2
1136,21,FRANKLIN,,48:54.4,48:54.4
1137,21,GRANT,,48:54.7,48:54.7
1138,21,IBERIA,,48:54.9,48:54.9
1139,21,IBERVILLE,,48:57.2,48:57.2
1140,21,JACKSON,,48:57.5,48:57.5
1141,21,JEFFERSON,,48:57.8,48:57.8
1142,21,JEFFERSON DAVIS,,48:58.4,48:58.4
1143,21,LAFAYETTE,,48:58.7,48:58.7
1144,21,LAFOURCHE,,48:59.0,48:59.0
1145,21,LASALLE,,48:59.4,48:59.4
1146,21,LINCOLN,,48:59.6,48:59.6
1147,21,LIVINGSTON,,49:02.3,49:02.3
1148,21,MADISON,,49:02.8,49:02.8
1149,21,MOREHOUSE,,49:03.0,49:03.0
1150,21,NATCHITOCHES,,49:03.2,49:03.2
1151,21,ORLEANS,,49:04.5,49:04.5
1152,21,OUACHITA,,49:05.4,49:05.4
1153,21,PLAQUEMINES,,49:05.9,49:05.9
1154,21,POINTE COUPEE,,49:06.2,49:06.2
1155,21,RAPIDES,,49:07.0,49:07.0
1156,21,RED RIVER,,49:09.1,49:09.1
1157,21,RICHLAND,,49:09.4,49:09.4
1158,21,SABINE,,49:09.7,49:09.7
1159,21,ST BERNARD,,49:12.8,49:12.8
1160,21,ST CHARLES,,49:13.1,49:13.1
1161,21,ST HELENA,,49:13.8,49:13.8
1162,21,ST JAMES,,49:13.9,49:13.9
1163,21,ST JOHN THE BAPTIST,,49:14.4,49:14.4
1164,21,ST LANDRY,,49:14.7,49:14.7
1165,21,ST MARTIN,,49:15.3,49:15.3
1166,21,ST MARY,,49:15.7,49:15.7
1167,21,ST TAMMANY,,49:16.1,49:16.1
1168,21,TANGIPAHOA,,49:23.0,49:23.0
1169,21,TENSAS,,49:23.5,49:23.5
1170,21,TERREBONNE,,49:23.6,49:23.6
1171,21,UNION,,49:24.1,49:24.1
